,Country Name,Country Code,Year,Continent,World Regions (UN SDG Definition),Regime Type (RoW Measure Definition),"Population, total - SP.POP.TOTL",Access to electricity (% of population) - EG.ELC.ACCS.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,power_soec,power_f,suffrage_f,dmr_f,Gini index (World Bank estimate) - SI.POV.GINI
1969,Mexico,MEX,2012,North America,Latin America and Caribbean,Electoral Democracy,117274156.0,99.111637,1201090000000.0,10241.72783,8.965499878,13.78813129,77.5,36.8,Upper-middle income,39.75,0.159,0.68,100.0,0.807,48.7
1970,Mexico,MEX,2013,North America,Latin America and Caribbean,Electoral Democracy,118827158.0,99.23202515,1274440000000.0,10725.18359,9.232099533,13.29954326,85.625,36.8,Upper-middle income,43.46,0.159,0.5589999999999999,100.0,0.897,
1971,Mexico,MEX,2014,North America,Latin America and Caribbean,Electoral Democracy,120355137.0,99.172928,1315350000000.0,10928.91601,9.758999825,17.54351633,88.75,37.4,Upper-middle income,44.39,0.159,0.5589999999999999,100.0,0.897,48.7
1972,Mexico,MEX,2015,North America,Latin America and Caribbean,Electoral Democracy,121858251.0,99.0,1171870000000.0,9616.645558,9.193300247,15.39413379,88.75,42.36947791,Upper-middle income,57.43104299,0.159,0.5589999999999999,100.0,0.897,
1973,Mexico,MEX,2016,North America,Latin America and Caribbean,Electoral Democracy,123333379.0,99.5,1078490000000.0,8744.515559,9.220100403,,88.75,42.4,Upper-middle income,59.540446,0.159,0.5589999999999999,100.0,0.897,46.3
1974,Mexico,MEX,2017,North America,Latin America and Caribbean,Electoral Democracy,124777326.0,100.0,1158910000000.0,9287.849587,9.537599564,,88.75,42.6,Upper-middle income,63.85224909,-0.023,0.595,100.0,1.907,
1975,Mexico,MEX,2018,North America,Latin America and Caribbean,Electoral Democracy,126190782.0,99.5,1222350000000.0,9686.514244,9.625300407000001,,88.75,48.2,Upper-middle income,65.77263448,0.52,0.818,100.0,2.04,45.4
1976,North Macedonia,MKD,2000,Europe,Europe and Northern America,Electoral Autocracy,,100.0,3773653058.0,1854.536271,19.37820053,17.17809426,70.625,6.666666667,Lower-middle income,,-0.317,0.173,100.0,1.263,
1977,North Macedonia,MKD,2001,Europe,Europe and Northern America,Electoral Autocracy,2042844.0,100.0,3709479718.0,1815.840915,15.17059994,9.839673058999999,70.625,6.666666667,Lower-middle income,3.468184608,-0.562,0.173,100.0,0.7,
1978,North Macedonia,MKD,2002,Europe,Europe and Northern America,Electoral Democracy,2048930.0,100.0,3994762861.0,1949.682449,14.63399982,12.42817271,70.625,17.5,Lower-middle income,17.33,-0.562,0.348,100.0,1.022,
1979,North Macedonia,MKD,2003,Europe,Europe and Northern America,Electoral Democracy,2053426.0,100.0,4948324125.0,2409.789359,17.29330063,20.39180766,70.625,18.33333333,Lower-middle income,19.07,-0.28300000000000003,0.348,100.0,1.388,
1980,North Macedonia,MKD,2004,Europe,Europe and Northern America,Electoral Democracy,2057044.0,99.42,5682776766.0,2762.593686,18.20339966,22.22888856,70.625,19.16666667,Lower-middle income,24.44,-0.28300000000000003,0.843,100.0,1.388,
1981,North Macedonia,MKD,2005,Europe,Europe and Northern America,Electoral Democracy,2060280.0,100.0,6257800771.0,3037.35452,18.95199966,21.49236531,70.625,19.16666667,Lower-middle income,26.45,-0.28300000000000003,0.843,100.0,1.388,
1982,North Macedonia,MKD,2006,Europe,Europe and Northern America,Electoral Democracy,2063132.0,99.0,6862881738.0,3326.438511,19.64719963,23.55124179,76.875,28.33333333,Lower-middle income,28.62,-0.28300000000000003,0.913,100.0,1.388,
1983,North Macedonia,MKD,2007,Europe,Europe and Northern America,Electoral Democracy,2065408.0,100.0,8338305009.0,4037.1224520000014,15.70100021,15.54324408,76.875,29.16666667,Lower-middle income,36.3,-0.194,0.913,100.0,1.388,
1984,North Macedonia,MKD,2008,Europe,Europe and Northern America,Electoral Democracy,2067309.0,99.2,9911371237.0,4794.334682,15.610400199999996,13.31009349,76.875,31.66666667,Upper-middle income,46.04,-0.412,0.913,100.0,1.388,
1985,North Macedonia,MKD,2009,Europe,Europe and Northern America,Electoral Democracy,2069030.0,99.2,9406125227.0,4546.152171,18.47340012,18.59988284,79.375,32.5,Upper-middle income,51.77,-0.535,0.913,100.0,1.388,42.8
1986,North Macedonia,MKD,2010,Europe,Europe and Northern America,Electoral Democracy,2070737.0,100.0,9412311666.0,4545.392131000001,22.35009956,33.48484848,82.5,32.5,Upper-middle income,51.9,-0.535,0.913,100.0,1.388,40.2
1987,North Macedonia,MKD,2011,Europe,Europe and Northern America,Electoral Democracy,2072484.0,99.7261638,10494822519.0,5063.885906,18.65780067,21.21615624,82.5,30.89430894,Upper-middle income,56.7,-0.535,0.913,100.0,1.388,39.4
1988,North Macedonia,MKD,2012,Europe,Europe and Northern America,Electoral Autocracy,2074275.0,100.0,9743277662.0,4697.196689,18.29430008,16.67198978,82.5,32.520325199999995,Upper-middle income,57.44994731,-0.6629999999999999,0.913,100.0,1.388,38.1
1989,North Macedonia,MKD,2013,Europe,Europe and Northern America,Electoral Autocracy,2076065.0,100.0,10816616379.0,5210.153044,21.19960022,26.14046603,82.5,34.14634146,Upper-middle income,65.24,-0.585,0.735,100.0,1.388,36.2
1990,North Macedonia,MKD,2014,Europe,Europe and Northern America,Electoral Autocracy,2077780.0,100.0,11361563307.0,5468.126225,21.21960068,24.04168217,82.5,33.33333333,Upper-middle income,68.06,-0.585,0.735,100.0,1.388,35.2
1991,North Macedonia,MKD,2015,Europe,Europe and Northern America,Electoral Autocracy,2079335.0,100.0,10071243243.0,4843.492386999998,23.9605999,35.93694651,85.0,33.33333333,Upper-middle income,70.38020308,-0.361,0.735,100.0,1.165,35.6
1992,North Macedonia,MKD,2016,Europe,Europe and Northern America,Electoral Autocracy,2080746.0,100.0,10680463279.0,5132.997146,21.43199921,,85.0,33.33333333,Upper-middle income,72.15681447,-0.32299999999999995,0.632,100.0,1.165,34.5
1993,North Macedonia,MKD,2017,Europe,Europe and Northern America,Electoral Democracy,2081996.0,100.0,11310265325.0,5432.414531,19.05800056,,85.0,37.5,Upper-middle income,74.51682418,-0.225,0.831,100.0,1.221,34.2
1994,North Macedonia,MKD,2018,Europe,Europe and Northern America,Electoral Democracy,2082957.0,99.8,12679934731.0,6087.468311,20.8715992,,85.0,38.33333333,Upper-middle income,79.16775519,-0.4370000000000001,0.593,100.0,1.221,33.0
1995,Mali,MLI,2000,Africa,Sub-Saharan Africa,Electoral Democracy,,9.607888222,2961484858.0,270.5429979,83.46579742,30.35935564,49.375,12.24489796,Low income,,1.1,1.054,100.0,0.857,
1996,Mali,MLI,2001,Africa,Sub-Saharan Africa,Electoral Democracy,11271603.0,10.8,3468337909.0,307.7058258,82.09889984,38.91891892,49.375,12.24489796,Low income,0.185897413,1.1,1.054,100.0,0.857,39.9
1997,Mali,MLI,2002,Africa,Sub-Saharan Africa,Electoral Democracy,11616890.0,13.12046623,3908121459.0,336.4171873,83.58000183,45.15522107,49.375,10.20408163,Low income,0.227045578,1.1,1.054,100.0,0.857,
1998,Mali,MLI,2003,Africa,Sub-Saharan Africa,Electoral Democracy,11982692.0,14.86314678,4714072191.0,393.406773,85.79360199,51.51267375,49.375,10.20408163,Low income,0.310364443,1.1,1.054,100.0,0.857,
1999,Mali,MLI,2004,Africa,Sub-Saharan Africa,Electoral Democracy,12369078.0,16.59518623,5454249457.0,440.9584495,81.52960205,51.48833467,49.375,10.20408163,Low income,0.43281964,1.1,1.054,100.0,0.857,
2000,Mali,MLI,2005,Africa,Sub-Saharan Africa,Electoral Democracy,12775509.0,18.3155632,6247515450.0,489.0228209,82.33170319,50.59008655,49.375,10.20408163,Low income,0.507063136,1.1,1.054,100.0,0.857,
2001,Mali,MLI,2006,Africa,Sub-Saharan Africa,Electoral Democracy,13203378.0,16.6,6905934548.0,523.0430083000001,81.64569855,48.76219055,49.375,10.20408163,Low income,0.729627281,1.1,1.054,100.0,0.857,38.9
2002,Mali,MLI,2007,Africa,Sub-Saharan Africa,Electoral Democracy,13651455.0,21.73500252,8156469133.0,597.4798387999998,78.87290192,46.69978708,49.375,10.20408163,Low income,0.81,1.1,1.054,100.0,0.857,
2003,Mali,MLI,2008,Africa,Sub-Saharan Africa,Electoral Democracy,14113578.0,23.44638062,9838404005.0,697.0878685,74.99330139,44.96961512,49.375,10.20408163,Low income,1.57,1.1,1.054,100.0,0.857,
2004,Mali,MLI,2009,Africa,Sub-Saharan Africa,Electoral Democracy,14581427.0,24.03089583,10231962891.0,701.7120403,78.68409729,72.46085602,49.375,10.20408163,Low income,1.8,1.1,1.054,100.0,0.857,33.0
2005,Mali,MLI,2010,Africa,Sub-Saharan Africa,Electoral Democracy,15049352.0,26.90363884,10689167195.0,710.2742494,79.24009705,53.79560688,49.375,10.20408163,Low income,2.0,1.1,1.054,100.0,0.857,
2006,Mali,MLI,2011,Africa,Sub-Saharan Africa,Electoral Democracy,15514593.0,28.66198921,12995113407.0,837.605821,78.84970093,52.62734992,49.375,10.20408163,Low income,2.2,1.1,1.054,100.0,0.857,
2007,Mali,MLI,2012,Africa,Sub-Saharan Africa,Electoral Autocracy,15979492.0,25.6,12442036265.0,778.6252695000002,78.70040131,57.49284404,54.375,10.20408163,Low income,2.8,1.1,1.054,100.0,0.857,
2008,Mali,MLI,2013,Africa,Sub-Saharan Africa,Electoral Autocracy,16449854.0,32.25564575,13242691430.0,805.0339796,80.91750336,64.79330305,54.375,,Low income,3.5,0.251,1.054,100.0,0.799,
2009,Mali,MLI,2014,Africa,Sub-Saharan Africa,Electoral Democracy,16934213.0,34.08462143,14364937997.0,848.279043,80.92900085,42.87441124,54.375,9.523809523999999,Low income,7.0,0.251,1.054,100.0,0.799,
2010,Mali,MLI,2015,Africa,Sub-Saharan Africa,Electoral Democracy,17438772.0,37.6,13104764334.0,751.4728866,79.93379974,43.51635514,54.375,8.843537415,Low income,10.33,0.251,1.054,100.0,0.799,
2011,Mali,MLI,2016,Africa,Sub-Saharan Africa,Electoral Democracy,17965448.0,38.86705399,14026048691.0,780.7235695,76.15529633,,54.375,8.843537415,Low income,11.11218649,0.251,1.054,100.0,0.799,
2012,Mali,MLI,2017,Africa,Sub-Saharan Africa,Electoral Democracy,18512429.0,34.78,15365714371.0,830.0215153,76.36509705,,54.375,8.843537415,Low income,15.6,0.7390000000000001,1.054,100.0,0.826,
2013,Mali,MLI,2018,Africa,Sub-Saharan Africa,Electoral Democracy,19077755.0,50.9,17070866299.0,894.8047765000001,76.60820007,,60.625,8.843537415,Low income,23.0,0.7390000000000001,1.054,100.0,0.826,
2014,Malta,MLT,2000,Europe,Europe and Northern America,Electoral Democracy,,100.0,4069515579.0,10432.32812,0.0,0.0,60.0,9.230769231,High income,,1.3530000000000002,0.7709999999999999,100.0,1.186,
2015,Malta,MLT,2001,Europe,Europe and Northern America,Electoral Democracy,393028.0,100.0,4088368978.0,10402.23337,0.0,0.0,60.0,9.230769231,Upper-middle income,17.87784832,1.3530000000000002,0.7709999999999999,100.0,1.186,
2016,Malta,MLT,2002,Europe,Europe and Northern America,Electoral Democracy,395969.0,100.0,4470446391.0,11289.88984,0.087200001,0.0,63.125,9.230769231,High income,28.92,1.3530000000000002,0.7709999999999999,100.0,1.186,
2017,Malta,MLT,2003,Europe,Europe and Northern America,Electoral Democracy,398582.0,100.0,5448415500.0,13669.497119999998,0.0986,0.0,66.25,7.692307692000001,High income,31.64,1.3530000000000002,0.7709999999999999,100.0,1.186,
2018,Malta,MLT,2004,Europe,Europe and Northern America,Electoral Democracy,401268.0,100.0,6098092551.0,15197.05671,0.119499996,0.0,72.5,9.230769231,High income,34.62,1.3530000000000002,1.6740000000000002,100.0,1.186,
2019,Malta,MLT,2005,Europe,Europe and Northern America,Electoral Democracy,403834.0,100.0,6416184181.0,15888.17232,0.14049999400000002,0.0,72.5,9.230769231,High income,41.24,1.3530000000000002,1.6740000000000002,100.0,1.186,
2020,Malta,MLT,2006,Europe,Europe and Northern America,Electoral Democracy,405308.0,100.0,6778324050.0,16723.88418,0.1708,0.0,75.0,9.230769231,High income,40.41,1.3530000000000002,1.6740000000000002,100.0,1.186,28.0
2021,Malta,MLT,2007,Europe,Europe and Northern America,Electoral Democracy,406724.0,100.0,7925371475.0,19485.87119,0.203400001,0.0,75.0,9.230769231,High income,46.9,1.3530000000000002,1.6740000000000002,100.0,1.186,29.2
2022,Malta,MLT,2008,Europe,Europe and Northern America,Electoral Democracy,409379.0,100.0,9090406767.0,22205.35681,0.223800004,0.0,77.5,8.695652174,High income,50.08,1.3530000000000002,1.6740000000000002,100.0,1.186,29.0
2023,Malta,MLT,2009,Europe,Europe and Northern America,Electoral Democracy,412477.0,100.0,8696366907.0,21083.27715,0.256399989,0.0,77.5,8.695652174,High income,58.86,1.3530000000000002,1.6740000000000002,100.0,1.186,30.2
2024,Malta,MLT,2010,Europe,Europe and Northern America,Electoral Democracy,414508.0,100.0,9035932122.0,21799.17426,1.226799965,0.04730369,77.5,8.695652174,High income,63.0,1.3530000000000002,1.6740000000000002,100.0,1.186,29.0
2025,Malta,MLT,2011,Europe,Europe and Northern America,Electoral Democracy,416268.0,100.0,9638916481.0,23155.55479,1.97239995,0.458926113,77.5,8.695652174,High income,68.01982379,1.3530000000000002,1.6740000000000002,100.0,1.186,29.1
2026,Malta,MLT,2012,Europe,Europe and Northern America,Electoral Democracy,420028.0,100.0,9462238211.0,22527.63676,2.675499916,1.133391456,82.5,8.695652174,High income,68.19987429,1.3530000000000002,1.6740000000000002,100.0,1.186,29.4
2027,Malta,MLT,2013,Europe,Europe and Northern America,Electoral Democracy,425967.0,100.0,10551661177.0,24771.07658,3.245199919,1.554864505,82.5,14.28571429,High income,68.9138,1.3530000000000002,1.6740000000000002,100.0,1.186,28.8
2028,Malta,MLT,2014,Europe,Europe and Northern America,Electoral Democracy,434558.0,100.0,11626281387.0,26754.26845,4.489900112,3.340757238,88.75,14.28571429,High income,73.17,1.3530000000000002,1.6740000000000002,100.0,1.186,29.0
2029,Malta,MLT,2015,Europe,Europe and Northern America,Electoral Democracy,445053.0,100.0,11091434484.0,24921.60368,6.001900196,7.674597084,88.75,12.85714286,High income,75.96001898,0.941,1.6740000000000002,100.0,1.186,29.4
2030,Malta,MLT,2016,Europe,Europe and Northern America,Electoral Democracy,455356.0,100.0,11721521913.0,25741.44606,9.252799988,,88.75,12.85714286,High income,78.07514880000002,0.941,1.6740000000000002,100.0,1.186,29.1
2031,Malta,MLT,2017,Europe,Europe and Northern America,Electoral Democracy,467999.0,100.0,13221298308.0,28250.69777,7.253399849,,88.75,11.94029851,High income,81.01191108,0.941,1.6740000000000002,100.0,1.186,29.2
2032,Malta,MLT,2018,Europe,Europe and Northern America,Electoral Democracy,484630.0,100.0,14864712990.0,30672.29224,7.464799881,,88.75,11.94029851,High income,81.65804429,0.941,1.6740000000000002,100.0,1.186,28.7
2033,Myanmar,MMR,2000,Asia,Eastern and South-Eastern Asia,Closed Autocracy,,,4660052520.0,99.74491959,80.16660309,36.96756546,53.75,,Low income,,0.852,0.066,0.0,-1.006,
2034,Myanmar,MMR,2001,Asia,Eastern and South-Eastern Asia,Closed Autocracy,47225119.0,,4275404730.0,90.53242894,82.47730255,38.85689913,53.75,,Low income,0.000289277,0.852,0.066,0.0,-1.006,
2035,Myanmar,MMR,2002,Asia,Eastern and South-Eastern Asia,Closed Autocracy,47702163.0,47.0,7630308165.0,159.9572784,83.11360168,41.65351223,53.75,,Low income,0.000426494,0.852,0.066,0.0,-1.006,
2036,Myanmar,MMR,2003,Asia,Eastern and South-Eastern Asia,Closed Autocracy,48148907.0,45.20727539,8981700374.0,186.5400678,79.79560089,38.24884793,53.75,,Low income,0.024064149,0.852,0.066,0.0,-1.006,
2037,Myanmar,MMR,2004,Asia,Eastern and South-Eastern Asia,Closed Autocracy,48564489.0,46.31351089,8857405670.0,182.3844099,80.42179871,42.93100374,53.75,,Low income,0.024337392000000003,0.852,0.066,0.0,-1.006,
2038,Myanmar,MMR,2005,Asia,Eastern and South-Eastern Asia,Closed Autocracy,48949931.0,47.40808105,10573312525.0,216.00260330000003,79.72760009999998,49.81715426,53.75,,Low income,0.065238856,0.852,0.066,0.0,-1.006,
2039,Myanmar,MMR,2006,Asia,Eastern and South-Eastern Asia,Closed Autocracy,49301049.0,48.49352264,14575281203.0,295.6383586,81.57779694,53.9422453,53.75,,Low income,0.182048331,0.852,0.066,0.0,-1.006,
2040,Myanmar,MMR,2007,Asia,Eastern and South-Eastern Asia,Closed Autocracy,49621479.0,49.57591248,25434981978.0,512.5800861,80.82959747,56.55571183,53.75,,Low income,0.217128445,0.852,0.066,0.0,-1.006,
2041,Myanmar,MMR,2008,Asia,Eastern and South-Eastern Asia,Closed Autocracy,49929642.0,50.66148758,31831232215.0,637.5217393999999,85.80650329999997,61.4768952,53.75,,Low income,0.22,0.852,0.066,0.0,-1.006,
2042,Myanmar,MMR,2009,Asia,Eastern and South-Eastern Asia,Closed Autocracy,50250366.0,51.75648499,42214048043.0,840.0744392999999,85.58110046,75.47386559,53.75,,Low income,0.22,0.852,0.066,0.0,-1.006,
2043,Myanmar,MMR,2010,Asia,Eastern and South-Eastern Asia,Closed Autocracy,50600827.0,48.8,51518307518.0,1018.13173,84.87010193,67.67864245,53.75,4.294478528,Low income,0.25,0.755,0.8809999999999999,0.0,-0.961,
2044,Myanmar,MMR,2011,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,50990612.0,53.99968338,54148124619.0,1061.923411,84.40119934,76.18565059,53.75,3.544303797,Low income,0.98,1.022,1.022,100.0,-0.718,
2045,Myanmar,MMR,2012,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,51413703.0,55.15865326,53254531558.0,1035.80424,78.69020081,72.36302646,53.75,6.032482599,Low income,4.0,1.081,1.022,100.0,-0.609,
2046,Myanmar,MMR,2013,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,51852464.0,56.34173203,58175459730.0,1121.942049,76.12329865,72.04213277,58.75,6.032482599,Low income,8.0,0.728,0.8009999999999999,100.0,-0.609,
2047,Myanmar,MMR,2014,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,52280816.0,52.0,59640204522.0,1140.76652,72.62940216,62.36490782,58.75,5.594405594,Lower-middle income,11.52,0.5710000000000001,0.8009999999999999,100.0,-0.609,
2048,Myanmar,MMR,2015,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,52680724.0,60.5,60291736894.0,1144.474341,70.65609741,58.85410144,58.75,12.69349845,Lower-middle income,,0.945,1.099,100.0,-0.32,38.1
2049,Myanmar,MMR,2016,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,53045199.0,55.6,61449392056.0,1158.434566,69.53469849,,58.75,9.930715935,Lower-middle income,,0.328,1.099,100.0,-0.267,
2050,Myanmar,MMR,2017,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,53382521.0,69.81483659999999,67144725831.0,1257.803576,60.57289886,,58.75,10.16166282,Lower-middle income,23.62108195,0.525,1.035,100.0,-0.267,30.7
2051,Myanmar,MMR,2018,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,53708318.0,66.17798615,68697759361.0,1279.089756,60.11109924,,58.75,10.16166282,Lower-middle income,,0.525,1.035,100.0,-0.267,
2052,Montenegro,MNE,2000,Europe,Europe and Northern America,Electoral Autocracy,,100.0,984297589.4,1627.072633,0.0,0.0,61.25,,Lower-middle income,,0.21,0.242,100.0,1.431,
2053,Montenegro,MNE,2001,Europe,Europe and Northern America,Electoral Autocracy,607389.0,100.0,1159869246.0,1909.598702,0.0,0.0,61.25,,Lower-middle income,,0.21,0.242,100.0,1.431,
2054,Montenegro,MNE,2002,Europe,Europe and Northern America,Electoral Autocracy,609828.0,100.0,1284685051.0,2106.635068,0.0,0.0,61.25,,Lower-middle income,,0.21,0.242,100.0,1.431,
2055,Montenegro,MNE,2003,Europe,Europe and Northern America,Electoral Autocracy,612267.0,100.0,1707710053.0,2789.159065,0.0,0.0,64.375,,Lower-middle income,,0.21,0.242,100.0,1.431,
2056,Montenegro,MNE,2004,Europe,Europe and Northern America,Electoral Democracy,613353.0,100.0,2073234418.0,3380.165121,0.0,0.0,67.5,,Lower-middle income,25.3500686,0.21,0.242,100.0,1.431,
2057,Montenegro,MNE,2005,Europe,Europe and Northern America,Electoral Democracy,614261.0,99.83022071,2257174481.0,3674.617924,47.61429977,65.15363128,67.5,,Lower-middle income,27.1,0.21,0.242,100.0,1.431,
2058,Montenegro,MNE,2006,Europe,Europe and Northern America,Electoral Autocracy,615025.0,100.0,2721903149.0,4425.678873,44.83160019,59.28184282,67.5,8.641975309,Upper-middle income,28.9,0.21,0.242,100.0,1.431,
2059,Montenegro,MNE,2007,Europe,Europe and Northern America,Electoral Autocracy,615875.0,100.0,3680711744.0,5976.394145,42.26739883,59.88805970000001,67.5,11.11111111,Upper-middle income,30.8,0.146,0.446,100.0,1.431,
2060,Montenegro,MNE,2008,Europe,Europe and Northern America,Electoral Autocracy,616969.0,100.0,4545674528.0,7367.751909,38.75920105,54.42008487,70.625,11.11111111,Upper-middle income,32.9,0.146,0.446,100.0,1.431,
2061,Montenegro,MNE,2009,Europe,Europe and Northern America,Electoral Autocracy,618294.0,100.0,4159330370.0,6727.107767,49.16460037,75.03623188,70.625,11.11111111,Upper-middle income,35.1,0.146,0.446,100.0,1.431,
2062,Montenegro,MNE,2010,Europe,Europe and Northern America,Electoral Democracy,619428.0,100.0,4143033276.0,6688.4824,49.09489822,68.37394331,70.625,11.11111111,Upper-middle income,37.5,0.146,0.446,100.0,1.431,
